Cluster Index	Z	x	y	z	
3	6.05	-41.2	-12.4	69.4
3	5.69	-38.3	-25.7	69.1
3	5.25	-32	-24.4	73.2
3	5.24	-54	-17.9	62.2
3	3.7	-22.4	-21.8	81.5
3	3.6	-28.5	-12.8	78.7
2	4.22	-35.5	-23.6	54.1
2	3.91	-41.7	-20.6	53.3
2	3.7	-10	-1.9	60.2
2	3.25	-29.2	-11.7	49.8
2	3.21	-32.4	-19	47.7
2	3.15	-19.7	-10.5	53.9
1	4.67	-20.9	-85.4	46.1
1	4.5	-32.9	-71.1	60.6
1	4.13	-20.6	-78.5	58
1	4.09	-11.4	-84.2	50.1
1	3.46	-7.96	-77.3	61.9
1	3.45	-5.09	-82.9	54.3
