Cluster Index	Z	x	y	z	
5	10.4	34	35	14
5	7.54	40	40	13
5	7.53	39	41	11
5	7.43	39	36	10
5	7.34	37	36	14
5	7.24	37	45	14
4	5.89	23	23	7
4	5.86	37	15	3
4	5.78	26	21	7
4	5.68	33	16	3
4	5.48	43	13	1
4	5.4	36	16	0
3	5.88	28	60	5
3	5.81	22	48	2
3	5.38	23	44	2
3	5.25	27	60	3
3	5.23	29	58	4
3	5.03	26	47	3
2	5.1	48	56	9
2	4.15	49	54	6
2	3.78	50	56	5
2	3.47	51	58	5
2	3.41	51	60	7
2	3.13	46	56	11
1	3.54	47	24	1
1	3.43	49	26	0
1	3.12	47	26	0
1	3.08	46	27	3
1	3	46	25	3
1	2.81	43	23	3
